call_id,speaker,papel,secao_1a_fala,n_falas,primeira_fala
AAPL_2008Q1,Chris Whitmore - Deutsche Bank,analyst,qa,3,Thanks. I wanted to ask about Mac distribution points in the quarter. How many retail outlets or distribution points was
AAPL_2008Q1,David Bailey - Goldman Sachs,management,remarks,5,Thank you very much. Just a couple of questions; could you just give a little bit more detail on what your inventory tar
AAPL_2008Q1,Executives,management,remarks,1,"Nancy Paxton - Investor Relations Peter Oppenheimer - Chief Financial Officer, Senior Vice President Timothy D. Cook - C"
AAPL_2008Q1,Gene Munster - Piper Jaffray,analyst,qa,6,"Good afternoon. Peter, I realize you’re not an economist, you mentioned earlier in the call, but I think there’s a lot o"
AAPL_2008Q1,Katy Huberty - Morgan Stanley,management,remarks,3,"If I just look at your revenue guidance for the March quarter, over the last few years the decline was pretty consistent"
AAPL_2008Q1,Keith Bachman - Bank of Montreal,analyst,qa,5,"Thanks. I have two, if I could; Peter, is there any help you can give us on Leopard in the March quarter in terms of exp"
AAPL_2008Q1,Mike Abramsky - RBC Capital Markets,analyst,qa,7,"Yes, thanks very much. Could you help reconcile the 2.3 million iPhones shipped in December versus over the 4 million an"
AAPL_2008Q1,Nancy Paxton,management,remarks,18,Thank you. Good afternoon and thanks for joining us. Speaking today is Apple CFO Peter Oppenheimer and he’ll be joined b
AAPL_2008Q1,Operator,operator,remarks,19,Good day and welcome to the Apple Incorporated first quarter 2008 quarterly results conference call. Today’s call is bei
AAPL_2008Q1,Peter Oppenheimer,management,remarks,24,"Thank you, Nancy. Thank you for joining us. We are very pleased to report our best quarter ever, with the highest revenu"
AAPL_2008Q1,Richard Gardner - Citigroup,management,remarks,3,"Thanks very much. I have two questions. First of all, could you comment at all on the linearity of iPod sales throughout"
AAPL_2008Q1,Shannon Cross - Cross Research,management,remarks,6,"Good afternoon. Could we first get an update on Mac channels, Best Buy, what you are thinking in terms of distribution?"
AAPL_2008Q1,Shaw Wu - American Technology Research,analyst,qa,3,"Thanks. I just had a question, a little more color on your Mac business. I think, Tim, you kind of answered it a little "
AAPL_2008Q1,Tavis McCourt - Morgan Keegan,analyst,qa,3,"Thanks for taking my question. The last couple of quarters, you guys have mentioned in relation to the guidance for gros"
AAPL_2008Q1,Timothy D. Cook,management,remarks,43,We ended the quarter below our target range and we started the quarter below our target range.
AAPL_2008Q1,Toni Sacconaghi - Sanford Bernstein,analyst,qa,10,"Thank you and good afternoon. I have a couple of questions, please. Firstly, I wanted to explore more your comments on t"
AAPL_2008Q2,Analysts,management,remarks,1,Ben Reitzes - Lehman Brothers  Bill Fearnley - FTN Midwest Mike Abramsky - RBC Capital Markets David Bailey - Goldman Sa
AAPL_2008Q2,Andrew Neff - Bear Stearns,management,remarks,6,"Just a couple of quick things; one, on OI&E, is there anything aside from lower interest rates, given your cash flows, l"
AAPL_2008Q2,Ben Reitzes - Lehman Brothers,management,remarks,5,Good afternoon. Thanks a lot. Nice revenue and performance. I wanted to ask you a little bit about gross margin. You kno
AAPL_2008Q2,Bill Fearnley - FTN Midwest,management,remarks,4,"I wanted to ask a couple of channel questions, if I could. Could you guys give some more color on the direct versus indi"
AAPL_2008Q2,Charles Wolf - Needham & Company,analyst,qa,2,I have a couple of questions; one is do you have any color that you can provide on the demographics of Macbook Air purch
AAPL_2008Q2,David Bailey - Goldman Sachs,management,remarks,4,"Thank you very much. I was wondering, did you give a date on when you are expecting to deliver the 2.0 software for the "
AAPL_2008Q2,Executives,management,remarks,1,"Nancy Paxton - Senior Director, Investor Relations and Corporate Finance Peter Oppenheimer - Chief Financial Officer, Se"
AAPL_2008Q2,Gary Wipfler,management,remarks,1,"I think you asked if there was anything else in the OI&E besides lower effective yields, and the answer is no. We are ba"
AAPL_2008Q2,Gene Munster - Piper Jaffray,management,remarks,5,Good afternoon. Hopefully one last question on the iPhone and the March 6th date; so you obviously recognize -- do not r
AAPL_2008Q2,Jeff Fidacaro - Merrill Lynch,analyst,qa,3,"Peter, I was wondering if you could touch on the Mac side. When you take a look at PC unit growth, typically it’s down q"
AAPL_2008Q2,Katy Huberty - Morgan Stanley,management,remarks,3,Good afternoon. I want to go back to the margin question because this is the first quarter that both growth and operatin
AAPL_2008Q2,Keith Bachman - Bank of Montreal,analyst,qa,5,"Peter, when you in fact ship the SDK, is there a catch-up period for the phones that were shipped or is it all ratably f"
AAPL_2008Q2,Mike Abramsky - RBC Capital Markets,management,remarks,6,Thanks very much. Can you just qualify a little bit more the reasons for the delay of the start of revenue recognition o
AAPL_2008Q2,Nancy Paxton,management,remarks,2,Thank you. Good afternoon and thanks to everyone for joining us. Speaking today is Apple CFO Peter Oppenheimer and he’ll
AAPL_2008Q2,Operator,operator,remarks,16,"Good day, everyone and welcome to this Apple Incorporated second quarter 2008 quarterly results conference call. Today’s"
AAPL_2008Q2,Peter Oppenheimer,management,remarks,28,"Thank you, Nancy and thank you for joining us. We are very pleased to report the highest March quarter revenue and earni"
AAPL_2008Q2,Richard Gardner - Citigroup,management,remarks,3,"Thanks, Peter, and Tim, and everybody, actually. I wanted to ask about the gross margin. I am still struggling to unders"
AAPL_2008Q2,Shannon Cross - Cross Research,management,remarks,8,"A couple of questions; the first, can you talk a little bit about what we are seeing with the pricing at some of your Eu"
AAPL_2008Q2,Shaw Wu - American Technology Research,analyst,qa,2,I just had a question on your acquisition of PA Semi -- any comments or color you can give around that? Thanks.
AAPL_2008Q2,Timothy D. Cook,management,remarks,24,"Ben, commodity pricing in both DRAM and the NAND Flash markets hit historically low levels during the March quarter and "
AAPL_2008Q2,Toni Sacconaghi - Sanford Bernstein,analyst,qa,7,Thank you. I was hoping you could reconcile your statement that iPhone demand was outstripping supply at the end of the 
AAPL_2008Q3,,unknown,remarks,1,"Bill, we’ve not announced our plans for ’09 but as I said in my prepared remarks, we expect to end fiscal ’08 at 242 sto"
AAPL_2008Q3,Analysts,management,remarks,1,Bill Fearnley - FTN Midwest Richard Gardner - Citigroup Ben Reitzes - Lehman Brothers  Andy Hargreaves - Pacific Crest S
AAPL_2008Q3,Andy Hargreaves - Pacific Crest Securities,management,remarks,3,Could you just touch on CapEx? It jumped quite a bit in the quarter. Could you talk about what the spending was on and i
AAPL_2008Q3,Ben Reitzes - Lehman Brothers,management,remarks,3,"Good afternoon. Thanks. Could you talk a little bit about gross margins? Obviously so good in the quarter, even taking o"
AAPL_2008Q3,Bill Fearnley - FTN Midwest,management,remarks,4,"Thanks. Peter, you mentioned quickly here future product transitions and its effect on gross margins. Is there a corresp"
AAPL_2008Q3,Charles Wolf - Needham & Company,management,remarks,2,I have a quick question -- what was the division of iPod sales between the U.S. and international?
AAPL_2008Q3,David Bailey - Goldman Sachs,management,remarks,3,Great. Thank you very much. Just a question about your go-forward gross margin target of 30% in fiscal ’09. Obviously th
AAPL_2008Q3,Executives,management,remarks,1,"Nancy Paxton - Senior Director, Investor Relations and Corporate Finance Peter Oppenheimer - Chief Financial Officer, Se"
AAPL_2008Q3,Gene Munster - Piper Jaffray,management,remarks,5,Good afternoon. Obviously the iPhone is off to a good launch and seemed to be in line across the country and we’re down 
AAPL_2008Q3,Jeff Fidacaro - Merrill Lynch,management,remarks,3,"Peter, I was wondering if you could talk a little bit about the operating margin impact, maybe in the September quarter,"
AAPL_2008Q3,Katy Huberty - Morgan Stanley,management,remarks,3,"Thanks. Peter, I understand this is a low base, but inventory did increase 50% sequentially, so is it fair to assume tha"
AAPL_2008Q3,Keith Bachman - Bank of Montreal,management,remarks,3,"I wanted to go back on the guidance issue for a second; over the last three years, Peter, you’ve generally guided from J"
AAPL_2008Q3,Mark Moskowitz - J.P. Morgan,management,remarks,4,"Thank you. Good afternoon. A few questions; Peter, I want to get back to David and Keith’s question regarding the commen"
AAPL_2008Q3,Mike Abramsky - RBC Capital Markets,management,remarks,6,Thanks very much. I guess they say that imitation is the sincerest form of flattery. We’ve seen that already with a numb
AAPL_2008Q3,Nancy Paxton,management,remarks,18,Thank you. Good afternoon and thanks to everyone for joining us. Speaking today is Apple CFO Peter Oppenheimer and he’ll
AAPL_2008Q3,Operator,operator,remarks,18,Good day and welcome to this Apple Incorporated Apple fiscal year 2008 third quarter results conference call. Today’s ca
AAPL_2008Q3,Peter Oppenheimer,management,remarks,28,"Thank you, Nancy. Thank you for joining us. We are very pleased to report the highest June quarter revenue and earnings "
AAPL_2008Q3,Richard Gardner - Citigroup,management,remarks,2,"Thank you. Tim, could you talk about how many Best Buy stores you added in the quarter? And then Peter, as a follow-up, "
AAPL_2008Q3,Shannon Cross - Cross Research,management,remarks,4,Good afternoon. Maybe just a -- hello? Can you hear me?
AAPL_2008Q3,Shaw Wu - American Technology Research,management,remarks,2,"Thanks. Just a quick question, I guess perhaps for Tim, just on the Japan business. It looks like it somewhat regressed "
AAPL_2008Q3,Timothy D. Cook,management,remarks,17,"Europe had an outstanding quarter. Revenue grew at 43%, so higher than the overall company, and Japan for the third stra"
AAPL_2008Q3,Toni Sacconaghi - Sanford Bernstein,management,remarks,5,"Thank you. I have a few questions, please; firstly, can you comment at all, or do you care to comment on what’s baked in"
AAPL_2008Q3,Yair Reiner - Oppenheimer & Company,management,remarks,5,A quick question first on the back-to-school promotion. Can you walk us through the accounting of that and how you accou
AAPL_2008Q4,Analysts,management,remarks,1,Bill Shope - Credit Suisse Richard Gardner - Citigroup Ben Reitzes - Barclays Capital  Shannon Cross - Cross Research Ge
AAPL_2008Q4,Ben Reitzes - Barclays Capital,analyst,qa,3,"Thanks a lot. Steve, can you talk about the pricing of your Mac line right now and how you feel that is positioned going"
AAPL_2008Q4,Bill Fearnley - FTN Midwest,analyst,qa,5,"If I could ask a question for Steve and then a quick follow-up to Peter and Tim -- Steve, how are you thinking about App"
AAPL_2008Q4,Bill Shope - Credit Suisse,management,remarks,2,"Thank you. Steve, clearly your results and the guidance paint two very different pictures of the world and I was wonderi"
AAPL_2008Q4,Charles Wolf - Needham & Company,analyst,qa,4,"Yes, I have a question for Steve and for -- well, for anybody but the performance of the iPhone was absolutely astonishi"
AAPL_2008Q4,Executives,management,remarks,1,"Nancy Paxton - Senior Director, Investor Relations and Corporate Finance Peter Oppenheimer - Chief Financial Officer, Se"
AAPL_2008Q4,Gene Munster - Piper Jaffray,analyst,qa,6,Thanks for providing the non-GAAP results. That’s helpful and really points to the power that the iPhone is having and c
AAPL_2008Q4,Mike Abramsky - RBC Capital Markets,analyst,qa,3,"Thanks very much. Steve, you only have really one SKU in the phone biz, and the phone market is 10 times the size of the"
AAPL_2008Q4,Nancy Paxton,management,remarks,10,Thank you. Good afternoon and thanks to everyone for joining us.  Please note that some of the information you will hear
AAPL_2008Q4,Operator,operator,remarks,11,Good day and welcome to this Apple Incorporated Apple fourth quarter fiscal year 2008 conference call. Today’s call is b
AAPL_2008Q4,Peter Oppenheimer,management,remarks,6,"Thank you, Nancy. Thank you for joining us. We are very pleased to report the our September quarter results, which were "
AAPL_2008Q4,Richard Gardner - Citigroup,analyst,qa,4,"Thank you. Steve, thanks for being on the call. I would like to start off with a question regarding share repurchase and"
AAPL_2008Q4,Shannon Cross - Cross Research,analyst,qa,4,"A question with regard to channel inventory and what you are seeing in terms of -- I mean, iPod, iPhone, Macs, just comm"
AAPL_2008Q4,Steven P. Jobs,management,remarks,17,"Hi, everyone. Some remarkable things are happening at Apple but everything is now set against the backdrop of this globa"
AAPL_2008Q4,Timothy D. Cook,analyst,qa,11,"In the Mac area, as Peter said in his opening comments, we began and ended the quarter between three and four weeks of i"
